313550	pfam10341	9606	Homo sapiens	11	19
313550	pfam10341	9258	Ornithorhynchus anatinus	1	1
313550	pfam10341	9305	Sarcophilus harrisii	1	1
313550	pfam10341	9371	Echinops telfairi	1	1
313550	pfam10341	9430	Desmodus rotundus	1	1
313550	pfam10341	9483	Callithrix jacchus	1	1
313550	pfam10341	9531	Cercocebus atys	1	1
313550	pfam10341	9545	Macaca nemestrina	1	1
313550	pfam10341	9568	Mandrillus leucophaeus	1	1
313550	pfam10341	9595	Gorilla gorilla gorilla	1	1
313550	pfam10341	9597	Pan paniscus	1	1
313550	pfam10341	9646	Ailuropoda melanoleuca	1	1
313550	pfam10341	9708	Odobenus rosmarus divergens	1	1
313550	pfam10341	9713	Leptonychotes weddellii	1	1
313550	pfam10341	9733	Orcinus orca	1	1
313550	pfam10341	9793	Equus asinus	1	1
313550	pfam10341	9798	Equus przewalskii	1	1
313550	pfam10341	9940	Ovis aries	1	1
313550	pfam10341	9974	Manis javanica	1	1
313550	pfam10341	9978	Ochotona princeps	1	1
313550	pfam10341	9986	Oryctolagus cuniculus	1	1
313550	pfam10341	10089	Mus caroli	1	1
313550	pfam10341	10093	Mus pahari	1	1
313550	pfam10341	13146	Melopsittacus undulatus	1	1
313550	pfam10341	13616	Monodelphis domestica	1	1
313550	pfam10341	27322	Metschnikowia bicuspidata	1	1
313550	pfam10341	27342	Schizopora paradoxa	1	1
313550	pfam10341	28377	Anolis carolinensis	1	1
313550	pfam10341	28737	Elephantulus edwardii	1	1
313550	pfam10341	28743	Cyprinodon variegatus	1	1
313550	pfam10341	29078	Eptesicus fuscus	1	1
313550	pfam10341	29088	Neomonachus schauinslandi	1	1
313550	pfam10341	30464	Nothoprocta perdicaria	1	1
313550	pfam10341	30611	Otolemur garnettii	1	1
313550	pfam10341	31033	Takifugu rubripes	1	1
313550	pfam10341	32507	Neolamprologus brichardi	1	1
313550	pfam10341	33528	Gambusia affinis	1	1
313550	pfam10341	34839	Chinchilla lanigera	1	1
313550	pfam10341	36022	Cyberlindnera fabianii	1	1
313550	pfam10341	36911	Clavispora lusitaniae	1	1
313550	pfam10341	37003	Kryptolebias marmoratus	1	1
313550	pfam10341	37360	Plasmodiophora brassicae	1	1
313550	pfam10341	38626	Phascolarctos cinereus	1	1
313550	pfam10341	42249	Tuber magnatum	1	1
313550	pfam10341	42251	Tuber borchii	1	1
313550	pfam10341	42254	Sorex araneus	1	1
313550	pfam10341	42514	Pygocentrus nattereri	1	1
313550	pfam10341	44316	Erythrura gouldiae	1	1
313550	pfam10341	46360	Cervus elaphus hippelaphus	1	1
313550	pfam10341	48698	Poecilia formosa	1	1
313550	pfam10341	48699	Poecilia latipinna	1	1
313550	pfam10341	48701	Poecilia mexicana	1	1
313550	pfam10341	48883	Geospiza fortis	1	1
313550	pfam10341	50429	Stylophora pistillata	1	1
313550	pfam10341	51337	Jaculus jaculus	1	1
313550	pfam10341	52644	Haliaeetus leucocephalus	1	1
313550	pfam10341	52670	Austrofundulus limnaeus	1	1
313550	pfam10341	54374	Mesitornis unicolor	1	1
313550	pfam10341	54383	Eurypyga helias	1	1
313550	pfam10341	56216	Neotoma lepida	1	1
313550	pfam10341	56484	Protomyces lactucaedebilis	1	1
313550	pfam10341	56723	Labrus bergylta	1	1
313550	pfam10341	59538	Pantholops hodgsonii	1	1
313550	pfam10341	59557	Tuber aestivum	1	1
313550	pfam10341	59729	Taeniopygia guttata	1	1
313550	pfam10341	59799	Angomonas deanei	1	1
313550	pfam10341	60711	Chlorocebus sabaeus	1	1
313550	pfam10341	61424	Furculomyces boomerangus	1	1
313550	pfam10341	61621	Rhinopithecus bieti	1	1
313550	pfam10341	61853	Nomascus leucogenys	1	1
313550	pfam10341	66420	Papilio xuthus	1	1
313550	pfam10341	70779	Acropora digitifera	1	1
313550	pfam10341	71784	Naematelia encephala	1	1
313550	pfam10341	72359	Trachipleistophora hominis	1	1
313550	pfam10341	72559	Sporisorium reilianum f. sp. reilianum	1	1
313550	pfam10341	73230	Emmonsia crescens	1	1
313550	pfam10341	75366	Sinocyclocheilus grahami	1	1
313550	pfam10341	78915	Thamnocephalis sphaerospora	1	1
313550	pfam10341	79684	Microtus ochrogaster	1	1
313550	pfam10341	80966	Acanthochromis polyacanthus	1	1
313550	pfam10341	85066	Corvus brachyrhynchos	1	1
313550	pfam10341	89399	Rhinolophus sinicus	1	1
313550	pfam10341	90247	Lagenorhynchus obliquidens	1	1
313550	pfam10341	93625	Psilocybe cyanescens	1	1
313550	pfam10341	94130	Rhizophagus clarus	1	1
313550	pfam10341	98765	Phlebia centrifuga	1	1
313550	pfam10341	99883	Tetraodon nigroviridis	1	1
313550	pfam10341	105023	Nothobranchius furzeri	1	1
313550	pfam10341	105984	Apiotrichum porosum	1	1
313550	pfam10341	106582	Maylandia zebra	1	1
313550	pfam10341	108892	Sanghuangporus baumii	1	1
313550	pfam10341	113226	Pseudocercospora musae	1	1
313550	pfam10341	118797	Lipotes vexillifer	1	1
313550	pfam10341	120017	Ustilago hordei	1	1
313550	pfam10341	121530	Tauraco erythrolophus	1	1
313550	pfam10341	125878	Nanorana parkeri	1	1
313550	pfam10341	127582	Trichechus manatus latirostris	1	1
313550	pfam10341	133377	Smittium angustum	1	1
313550	pfam10341	133381	Smittium megazygosporum	1	1
313550	pfam10341	133385	Smittium simulii	1	1
313550	pfam10341	133434	Acanthaster planci	1	1
313550	pfam10341	136370	Umbilicaria pustulata	1	1
313550	pfam10341	139420	Polyporus brumalis	1	1
313550	pfam10341	144197	Stegastes partitus	1	1
313550	pfam10341	146866	Pseudoloma neurophilia	1	1
313550	pfam10341	146911	Gekko japonicus	1	1
313550	pfam10341	154538	Trametes pubescens	1	1
313550	pfam10341	164674	Empidonax traillii	1	1
313550	pfam10341	180088	Rhizopogon vesiculosus	1	1
313550	pfam10341	180999	Cladonia uncialis subsp. uncialis	1	1
313550	pfam10341	181119	Pseudopodoces humilis	1	1
313550	pfam10341	185453	Chrysochloris asiatica	1	1
313550	pfam10341	194338	Athene cunicularia	1	1
313550	pfam10341	202946	Apteryx australis mantelli	1	1
313550	pfam10341	205130	Mastacembelus armatus	1	1
313550	pfam10341	215637	Dimargaris cristalligena	1	1
313550	pfam10341	216574	Aquila chrysaetos canadensis	1	1
313550	pfam10341	221103	Moniliophthora roreri	1	1
313550	pfam10341	226230	Saccharomyces kudriavzevii IFO 1802	1	1
313550	pfam10341	230844	Peromyscus maniculatus bairdii	1	1
313550	pfam10341	231916	Gymnopilus dilepis	1	1
313550	pfam10341	244447	Cynoglossus semilaevis	1	1
313550	pfam10341	259920	Rhincodon typus	1	1
313550	pfam10341	291195	Tubulinosema ratisbonensis	1	1
313550	pfam10341	293939	Aspergillus lentulus	1	1
313550	pfam10341	299123	Lonchura striata domestica	1	1
313550	pfam10341	303518	Pundamilia nyererei	1	1
313550	pfam10341	307758	Ustilago bromivora	1	1
313550	pfam10341	307796	Saccharomyces cerevisiae YJM789	1	1
313550	pfam10341	307972	Apostichopus japonicus	1	1
313550	pfam10341	310915	Pangasianodon hypophthalmus	1	1
313550	pfam10341	321146	Mycosphaerella eumusae	1	1
313550	pfam10341	321895	Paraburkholderia silvatlantica	1	1
313550	pfam10341	333673	Hirundo rustica rustica	1	1
313550	pfam10341	336983	Colobus angolensis palliatus	1	1
313550	pfam10341	348901	Cercospora zeina	1	1
313550	pfam10341	357750	Cercospora berteroae	1	1
313550	pfam10341	379532	Propithecus coquereli	1	1
313550	pfam10341	381198	Anser cygnoides domesticus	1	1
313550	pfam10341	392613	Ascosphaera apis ARSEF 7405	1	1
313550	pfam10341	396776	Coccidioides immitis H538.4	1	1
313550	pfam10341	418867	Phellinus noxius	1	1
313550	pfam10341	433476	Lachancea sp. CBS 6924	1	1
313550	pfam10341	436010	Fibularhizoctonia sp. CBS 109695	1	1
313550	pfam10341	441894	Struthio camelus australis	1	1
313550	pfam10341	443226	Coccidioides posadasii str. Silveira	1	1
313550	pfam10341	447093	Histoplasma capsulatum G186AR	1	1
313550	pfam10341	447095	Blastomyces dermatitidis ATCC 26199	1	1
313550	pfam10341	454284	Coccidioides posadasii RMSCC 3488	1	1
313550	pfam10341	454286	Coccidioides immitis RMSCC 3703	1	1
313550	pfam10341	456999	Rhizoctonia solani	1	1
313550	pfam10341	482561	Paracoccidioides brasiliensis Pb03	1	1
313550	pfam10341	523103	Trichophyton mentagrophytes	1	1
313550	pfam10341	544711	Histoplasma capsulatum H88	1	1
313550	pfam10341	544712	Histoplasma capsulatum H143	1	1
313550	pfam10341	559297	Blastomyces dermatitidis ER-3	1	1
313550	pfam10341	559882	Trichophyton equinum CBS 127.97	1	1
313550	pfam10341	561896	Postia placenta Mad-698-R	1	1
313550	pfam10341	591936	Piliocolobus tephrosceles	1	1
313550	pfam10341	647933	Trichophyton tonsurans CBS 112818	1	1
313550	pfam10341	653446	Blastomyces dermatitidis ATCC 18188	1	1
313550	pfam10341	656916	Aspergillus arachidicola	1	1
313550	pfam10341	658196	Glomus cerebriforme	1	1
313550	pfam10341	669874	Pachysolen tannophilus NRRL Y-2460	1	1
313550	pfam10341	675120	Dothistroma septosporum NZE10	1	1
313550	pfam10341	685588	Galerina marginata CBS 339.88	1	1
313550	pfam10341	686832	Hebeloma cylindrosporum h7	1	1
313550	pfam10341	742152	Wolfiporia cocos MD-104 SS10	1	1
313550	pfam10341	743788	Fomitopsis pinicola FP-58527 SS1	1	1
313550	pfam10341	745531	Phlebiopsis gigantea 11061_1 CR5-6	1	1
313550	pfam10341	746128	Aspergillus fumigatus	1	1
313550	pfam10341	763665	Coemansia reversa NRRL 1564	1	1
313550	pfam10341	765257	Pisolithus microcarpus 441	1	1
313550	pfam10341	765440	Piloderma croceum F 1598	1	1
313550	pfam10341	794803	Cenococcum geophilum 1.58	1	1
313550	pfam10341	858221	Trichoderma parareesei	1	1
313550	pfam10341	870435	Pisolithus tinctorius Marx 270	1	1
313550	pfam10341	913774	Oidiodendron maius Zn	1	1
313550	pfam10341	930992	Suillus luteus UH-Slu-Lm8-n1	1	1
313550	pfam10341	933084	Jaapia argillacea MUCL 33604	1	1
313550	pfam10341	944288	Plicaturopsis crispa FD-325 SS-3	1	1
313550	pfam10341	945553	Hypholoma sublateritium FD-334 SS-4	1	1
313550	pfam10341	983506	Rhizoctonia solani AG-1 IA	1	1
313550	pfam10341	983967	[Candida] arabinofermentans NRRL YB-2248	1	1
313550	pfam10341	999809	Sporisorium reilianum SRZ2	1	1
313550	pfam10341	1036612	Aspergillus sydowii CBS 593.65	1	1
313550	pfam10341	1036808	Scleroderma citrinum Foug A	1	1
313550	pfam10341	1047168	Zymoseptoria brevis	1	1
313550	pfam10341	1051890	Terfezia boudieri ATCC MYA-4762	1	1
313550	pfam10341	1077348	Ganoderma sinense ZZ0214-1	1	1
313550	pfam10341	1086054	Rhizoctonia solani AG-3 Rhs1AP	1	1
313550	pfam10341	1094982	Candida albicans L26	1	1
313550	pfam10341	1094983	Candida albicans P94015	1	1
313550	pfam10341	1094988	Candida albicans GC75	1	1
313550	pfam10341	1094989	Candida albicans P78048	1	1
313550	pfam10341	1094991	Candida albicans P34048	1	1
313550	pfam10341	1094998	Candida albicans P76055	1	1
313550	pfam10341	1095000	Candida albicans P78042	1	1
313550	pfam10341	1095629	Laccaria amethystina LaAM-08-1	1	1
313550	pfam10341	1108050	Rhizoctonia solani AG-1 IB	1	1
313550	pfam10341	1124627	Brettanomyces bruxellensis AWRI1499	1	1
313550	pfam10341	1126212	Macrophomina phaseolina MS6	1	1
313550	pfam10341	1128425	Fistulina hepatica ATCC 64428	1	1
313550	pfam10341	1137138	Pleurotus ostreatus PC15	1	1
313550	pfam10341	1149755	Hyaloscypha variabilis F	1	1
313550	pfam10341	1151754	Moesziomyces antarcticus T-34	1	1
313550	pfam10341	1172189	Oxytricha trifallax	1	1
313550	pfam10341	1215331	Trichophyton soudanense CBS 452.61	1	1
313550	pfam10341	1215336	Trichophyton interdigitale H6	1	1
313550	pfam10341	1215338	Trichophyton interdigitale MR816	1	1
313550	pfam10341	1230057	Cryptococcus neoformans var. grubii A2-102-5	1	1
313550	pfam10341	1230058	Cryptococcus neoformans var. grubii D17-1	1	1
313550	pfam10341	1230059	Cryptococcus neoformans var. grubii AD2-60a	1	1
313550	pfam10341	1230060	Cryptococcus neoformans var. grubii Gb118	1	1
313550	pfam10341	1230061	Cryptococcus neoformans var. grubii Br795	1	1
313550	pfam10341	1230062	Cryptococcus neoformans var. grubii MW-RSA36	1	1
313550	pfam10341	1230064	Cryptococcus neoformans var. grubii CHC193	1	1
313550	pfam10341	1230068	Cryptococcus neoformans var. grubii c45	1	1
313550	pfam10341	1230069	Cryptococcus neoformans var. grubii MW-RSA852	1	1
313550	pfam10341	1230070	Cryptococcus neoformans var. grubii Bt120	1	1
313550	pfam10341	1230071	Cryptococcus neoformans var. grubii Bt15	1	1
313550	pfam10341	1230072	Cryptococcus neoformans var. grubii Tu259-1	1	1
313550	pfam10341	1230073	Cryptococcus neoformans var. grubii Bt1	1	1
313550	pfam10341	1230075	Cryptococcus neoformans var. grubii Bt63	1	1
313550	pfam10341	1230077	Cryptococcus neoformans var. grubii Tu401-1	1	1
313550	pfam10341	1230078	Cryptococcus neoformans var. grubii Ze90-1	1	1
313550	pfam10341	1230079	Cryptococcus neoformans var. grubii 125.91	1	1
313550	pfam10341	1230383	Malassezia sympodialis ATCC 42132	1	1
313550	pfam10341	1230840	Orycteropus afer afer	1	1
313550	pfam10341	1230905	Lachancea mirantina	1	1
313550	pfam10341	1234273	Tachysurus fulvidraco	1	1
313550	pfam10341	1246674	Emmonsia parva UAMH 139	1	1
313550	pfam10341	1247875	Emmonsia crescens UAMH 3008	1	1
313550	pfam10341	1262920	Prevotella sp. CAG:1124	1	1
313550	pfam10341	1266660	Lachancea dasiensis CBS 10888	1	1
313550	pfam10341	1266666	Lachancea nothofagi CBS 11611	1	1
313550	pfam10341	1266667	Lachancea meyersii CBS 8951	1	1
313550	pfam10341	1276529	Zymoseptoria tritici ST99CH_1A5	1	1
313550	pfam10341	1276532	Zymoseptoria tritici ST99CH_1E4	1	1
313550	pfam10341	1276537	Zymoseptoria tritici ST99CH_3D1	1	1
313550	pfam10341	1276538	Zymoseptoria tritici ST99CH_3D7	1	1
313550	pfam10341	1287689	Rhizoctonia solani AG-8 WAC10335	1	1
313550	pfam10341	1294304	Saccharomyces cerevisiae YJM193	1	1
313550	pfam10341	1294321	Saccharomyces cerevisiae YJM689	1	1
313550	pfam10341	1294368	Saccharomyces cerevisiae YJM1418	1	1
313550	pfam10341	1295531	Cryptococcus depauperatus CBS 7841	1	1
313550	pfam10341	1295532	Cryptococcus depauperatus CBS 7855	1	1
313550	pfam10341	1296101	Cryptococcus gattii VGII CBS 10090	1	1
313550	pfam10341	1296102	Cryptococcus gattii E566	1	1
313550	pfam10341	1296103	Cryptococcus gattii EJB2	1	1
313550	pfam10341	1296104	Cryptococcus gattii VGII 99/473	1	1
313550	pfam10341	1296105	Cryptococcus gattii VGIV IND107	1	1
313550	pfam10341	1296106	Cryptococcus gattii VGII LA55	1	1
313550	pfam10341	1296108	Cryptococcus gattii NT-10	1	1
313550	pfam10341	1296109	Cryptococcus gattii CA1280	1	1
313550	pfam10341	1296110	Cryptococcus gattii VGII Ram5	1	1
313550	pfam10341	1296111	Cryptococcus gattii CA1873	1	1
313550	pfam10341	1296117	Cryptococcus gattii VGII MMRL2647	1	1
313550	pfam10341	1296119	Kwoniella heveanensis CBS 569	1	1
313550	pfam10341	1296120	Kwoniella heveanensis BCC8398	1	1
313550	pfam10341	1296123	Kwoniella mangroviensis CBS 8886	1	1
313550	pfam10341	1306850	Termitomyces sp. J132	1	1
313550	pfam10341	1314776	Sistotremastrum suecicum HHB10207 ss-3	1	1
313550	pfam10341	1314777	Sistotremastrum niveocremeum HHB9708	1	1
313550	pfam10341	1314782	Neolentinus lepideus HHB14362 ss-1	1	1
313550	pfam10341	1314785	Laetiporus sulphureus 93-53	1	1
313550	pfam10341	1314800	Rhizopogon vinicolor AM-OR11-026	1	1
313550	pfam10341	1325634	Candida albicans Ca529L	1	1
313550	pfam10341	1331196	Kwoniella mangroviensis CBS 10435	1	1
313550	pfam10341	1334442	Cryptococcus gattii VGII 2001/935-1	1	1
313550	pfam10341	1336337	Choiromyces venosus 120613-1	1	1
313550	pfam10341	1353009	Trametes coccinea BRFM310	1	1
313550	pfam10341	1358809	Spraguea lophii 42_110	1	1
313550	pfam10341	1359197	Rickettsia hoogstraalii str. RCCE3	1	1
313550	pfam10341	1365886	Zygosaccharomyces parabailii	1	1
313550	pfam10341	1381753	Moniliophthora roreri MCA 2997	1	1
313550	pfam10341	1392242	Aspergillus flavus AF70	1	1
313550	pfam10341	1420901	Pseudogymnoascus sp. VKM F-3775	1	1
313550	pfam10341	1420902	Pseudogymnoascus sp. VKM F-4246	1	1
313550	pfam10341	1420906	Pseudogymnoascus sp. VKM F-4281 (FW-2241)	1	1
313550	pfam10341	1420907	Pseudogymnoascus sp. VKM F-4513 (FW-928)	1	1
313550	pfam10341	1420909	Pseudogymnoascus sp. VKM F-4515 (FW-2607)	1	1
313550	pfam10341	1420910	Pseudogymnoascus sp. VKM F-4516 (FW-969)	1	1
313550	pfam10341	1420911	Pseudogymnoascus sp. VKM F-4517 (FW-2822)	1	1
313550	pfam10341	1420915	Pseudogymnoascus sp. VKM F-4520 (FW-2644)	1	1
313550	pfam10341	1423351	Rhizoctonia solani 123E	1	1
313550	pfam10341	1427455	Kluyveromyces dobzhanskii CBS 2104	1	1
313550	pfam10341	1432141	Rhizophagus irregularis DAOM 197198w	1	1
313550	pfam10341	1437433	Pseudogymnoascus sp. VKM F-3557	1	1
313550	pfam10341	1447872	Emergomyces pasteurianus Ep9510	1	1
313550	pfam10341	1447875	Helicocarpus griseus UAMH5409	1	1
313550	pfam10341	1447883	Polytolypa hystricis UAMH7299	1	1
313550	pfam10341	1448319	Aspergillus fijiensis CBS 313.89	1	1
313550	pfam10341	1485229	Cadophora sp. DSE1049	1	1
313550	pfam10341	1524831	Pseudogymnoascus sp. 23342-1-I1	1	1
313550	pfam10341	1622147	Pseudogymnoascus sp. WSF 3629	1	1
313550	pfam10341	1622148	Pseudogymnoascus sp. 03VT05	1	1
313550	pfam10341	1622149	Pseudogymnoascus sp. 05NY08	1	1
313550	pfam10341	1622150	Pseudogymnoascus sp. 24MN13	1	1
313550	pfam10341	1654605	Lachancea quebecensis	1	1
313550	pfam10341	1658172	Emmonsia sp. CAC-2015a	1	1
313550	pfam10341	1658174	Blastomyces percursus	1	1
313550	pfam10341	1754191	Piromyces finnis	1	1
313550	pfam10341	1789683	Kazachstania saulgeensis	1	1
313550	pfam10341	1803374	Rhizophagus sp. MUCL 43196	1	1
313550	pfam10341	1841481	Seriola lalandi dorsalis	1	1
313550	pfam10341	1868482	Carlito syrichta	1	1
313550	pfam10341	1882483	Testicularia cyperi	1	1
313550	pfam10341	1906665	archaeon	1	1
313550	pfam10341	1908540	Treponema sp. CETP13	1	1
313550	pfam10341	1909294	Rhizobiales bacterium	1	1
313550	pfam10341	1938954	Bifiguratus adelaidae	1	1
313550	pfam10341	1960876	Phialosimplex sp. HF37	1	1
313550	pfam10341	1963269	Diversispora versiformis	1	1
313550	pfam10341	2028339	Spathaspora sp. JA1	1	1
313550	pfam10341	2028340	Meyerozyma sp. JA9	1	1
313550	pfam10341	2060905	Blastomyces parvus	1	1
